Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
Svalbard --> Walker_4                      Jan 03 2024 11:01:06.464843750   Jan 03 2024 11:13:53.656250000      12.786523437
Svalbard --> Walker_3                      Jan 03 2024 11:27:44.132812500   Jan 03 2024 11:40:31.656250000      12.792057292
Svalbard --> Walker_2                      Jan 03 2024 11:43:57.117187500   Jan 03 2024 11:56:38.996093750      12.697981771
Svalbard --> Walker_1                      Jan 03 2024 11:49:20.980468750   Jan 03 2024 12:01:55.156250000      12.569596354
Svalbard --> Walker_6                      Jan 03 2024 12:16:12.394531250   Jan 03 2024 12:28:50.355468750      12.632682292
Svalbard --> Walker_5                      Jan 03 2024 12:32:24.183593750   Jan 03 2024 12:44:54.707031250      12.508723958
Svalbard --> Walker_4                      Jan 03 2024 12:37:46.984375000   Jan 03 2024 12:49:58.714843750      12.195507813
Svalbard --> Walker_3                      Jan 03 2024 13:04:55.929687500   Jan 03 2024 13:16:58.097656250      12.036132812
Svalbard --> Walker_2                      Jan 03 2024 13:21:17.679687500   Jan 03 2024 13:33:08.093750000      11.840234375
Svalbard --> Walker_1                      Jan 03 2024 13:26:27.000000000   Jan 03 2024 13:38:07.386718750      11.673111979
Svalbard --> Walker_6                      Jan 03 2024 13:53:50.089843750   Jan 03 2024 14:05:24.832031250      11.579036458
Svalbard --> Walker_5                      Jan 03 2024 14:10:10.511718750   Jan 03 2024 14:21:31.773437500      11.354361979
Svalbard --> Walker_4                      Jan 03 2024 14:15:19.035156250   Jan 03 2024 14:26:18.582031250      10.992447917
Svalbard --> Walker_3                      Jan 03 2024 14:42:59.523437500   Jan 03 2024 14:53:40.343750000      10.680338542
Svalbard --> Walker_2                      Jan 03 2024 14:59:29.308593750   Jan 03 2024 15:09:53.726562500      10.406966146
Svalbard --> Walker_1                      Jan 03 2024 15:04:23.820312500   Jan 03 2024 15:14:36.019531250      10.203320313
