Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_5                      Jan 13 2024 04:01:05.855468750   Jan 13 2024 04:06:16.968750000       5.185221354
Amazonas --> Walker_9                      Jan 13 2024 04:01:51.742187500   Jan 13 2024 04:07:05.246093750       5.225065104
Amazonas --> Walker_8                      Jan 13 2024 04:11:09.355468750   Jan 13 2024 04:14:49.558593750       3.670052083
Amazonas --> Walker_1                      Jan 13 2024 04:15:35.445312500   Jan 13 2024 04:19:25.609375000       3.836067708
Amazonas --> Walker_2                      Jan 13 2024 04:29:59.457031250   Jan 13 2024 04:33:26.710937500       3.454231771
Amazonas --> Walker_5                      Jan 13 2024 16:02:29.515625000   Jan 13 2024 16:05:27.750000000       2.970572917
Amazonas --> Walker_9                      Jan 13 2024 16:04:39.539062500   Jan 13 2024 16:07:51.320312500       3.196354167
Amazonas --> Walker_8                      Jan 13 2024 16:12:32.417968750   Jan 13 2024 16:17:26.863281250       4.907421875
Amazonas --> Walker_1                      Jan 13 2024 16:14:16.609375000   Jan 13 2024 16:19:21.812500000       5.086718750
Amazonas --> Walker_2                      Jan 13 2024 16:29:33.214843750   Jan 13 2024 16:30:43.472656250       1.170963542
Amazonas --> Walker_2                      Jan 13 2024 16:31:02.996093750   Jan 13 2024 16:35:24.902343750       4.365104167
Amazonas --> Walker_10                     Jan 13 2024 16:52:52.195312500   Jan 13 2024 16:53:16.632812500       0.407291667
Amazonas --> Walker_3                      Jan 14 2024 03:38:34.464843750   Jan 14 2024 03:39:25.199218750       0.845572917
Amazonas --> Walker_7                      Jan 14 2024 03:53:21.917968750   Jan 14 2024 03:58:21.277343750       4.989322917
Amazonas --> Walker_5                      Jan 14 2024 04:12:05.644531250   Jan 14 2024 04:15:47.574218750       3.698828125
Amazonas --> Walker_9                      Jan 14 2024 04:16:06.566406250   Jan 14 2024 04:19:58.457031250       3.864843750
Amazonas --> Walker_1                      Jan 14 2024 04:24:27.601562500   Jan 14 2024 04:28:31.445312500       4.064062500
Amazonas --> Walker_8                      Jan 14 2024 04:25:11.562500000   Jan 14 2024 04:29:16.667968750       4.085091146
Amazonas --> Walker_2                      Jan 14 2024 04:41:48.851562500   Jan 14 2024 04:42:43.835937500       0.916406250
Amazonas --> Walker_7                      Jan 14 2024 15:55:02.777343750   Jan 14 2024 15:57:06.957031250       2.069661458
Amazonas --> Walker_5                      Jan 14 2024 16:12:05.566406250   Jan 14 2024 16:16:46.863281250       4.688281250
Amazonas --> Walker_9                      Jan 14 2024 16:17:02.601562500   Jan 14 2024 16:22:24.007812500       5.356770833
Amazonas --> Walker_1                      Jan 14 2024 16:23:02.523437500   Jan 14 2024 16:28:54.410156250       5.864778646
Amazonas --> Walker_8                      Jan 14 2024 16:26:17.625000000   Jan 14 2024 16:32:12.167968750       5.909049479
Amazonas --> Walker_2                      Jan 14 2024 16:42:22.906250000   Jan 14 2024 16:45:52.285156250       3.489648438
Amazonas --> Walker_4                      Jan 15 2024 03:42:20.886718750   Jan 15 2024 03:44:17.230468750       1.939062500
Amazonas --> Walker_6                      Jan 15 2024 03:46:23.933593750   Jan 15 2024 03:48:47.304687500       2.389518229
Amazonas --> Walker_3                      Jan 15 2024 03:52:06.191406250   Jan 15 2024 03:57:05.816406250       4.993750000
Amazonas --> Walker_7                      Jan 15 2024 04:04:10.750000000   Jan 15 2024 04:09:25.781250000       5.250520833
Amazonas --> Walker_5                      Jan 15 2024 04:22:55.738281250   Jan 15 2024 04:26:59.449218750       4.061848958
Amazonas --> Walker_9                      Jan 15 2024 04:30:10.300781250   Jan 15 2024 04:33:35.230468750       3.415494792
Amazonas --> Walker_1                      Jan 15 2024 04:33:32.042968750   Jan 15 2024 04:36:15.800781250       2.729296875
Amazonas --> Walker_8                      Jan 15 2024 04:39:40.664062500   Jan 15 2024 04:41:37.140625000       1.941276042
Amazonas --> Walker_6                      Jan 15 2024 15:47:53.835937500   Jan 15 2024 15:48:31.687500000       0.630859375
Amazonas --> Walker_3                      Jan 15 2024 15:55:20.550781250   Jan 15 2024 15:57:28.714843750       2.136067708
Amazonas --> Walker_7                      Jan 15 2024 16:05:31.421875000   Jan 15 2024 16:08:42.871093750       3.190820313
Amazonas --> Walker_5                      Jan 15 2024 16:22:28.367187500   Jan 15 2024 16:28:20.453125000       5.868098958
Amazonas --> Walker_9                      Jan 15 2024 16:31:15.433593750   Jan 15 2024 16:32:02.847656250       0.790234375
Amazonas --> Walker_1                      Jan 15 2024 16:32:08.691406250   Jan 15 2024 16:32:53.382812500       0.744856771
Amazonas --> Walker_9                      Jan 15 2024 16:32:54.246093750   Jan 15 2024 16:37:08.914062500       4.244466146
Amazonas --> Walker_1                      Jan 15 2024 16:33:48.167968750   Jan 15 2024 16:38:00.445312500       4.204622396
Amazonas --> Walker_8                      Jan 15 2024 16:42:19.230468750   Jan 15 2024 16:45:50.667968750       3.523958333
Amazonas --> Walker_10                     Jan 16 2024 03:46:57.843750000   Jan 16 2024 03:49:30.378906250       2.542252604
Amazonas --> Walker_10                     Jan 16 2024 03:50:40.835937500   Jan 16 2024 03:50:43.292968750       0.040950521
Amazonas --> Walker_6                      Jan 16 2024 03:55:16.820312500   Jan 16 2024 04:00:19.234375000       5.040234375
Amazonas --> Walker_4                      Jan 16 2024 03:56:20.039062500   Jan 16 2024 04:01:27.699218750       5.127669271
