Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_2                      Jan 11 2024 16:09:20.417968750   Jan 11 2024 16:12:32.664062500       3.204101562
Amazonas --> Walker_10                     Jan 11 2024 16:26:17.894531250   Jan 11 2024 16:27:28.019531250       1.168750000
Amazonas --> Walker_4                      Jan 11 2024 16:21:51.937500000   Jan 11 2024 16:27:37.582031250       5.760742188
Amazonas --> Walker_3                      Jan 11 2024 16:31:39.632812500   Jan 11 2024 16:31:57.828125000       0.303255208
Amazonas --> Walker_10                     Jan 11 2024 16:27:48.207031250   Jan 11 2024 16:32:09.250000000       4.350716146
Amazonas --> Walker_3                      Jan 11 2024 16:33:23.957031250   Jan 11 2024 16:37:27.070312500       4.051888021
Amazonas --> Walker_6                      Jan 11 2024 16:48:00.984375000   Jan 11 2024 16:48:29.406250000       0.473697917
Amazonas --> Walker_9                      Jan 12 2024 03:47:56.441406250   Jan 12 2024 03:50:13.437500000       2.283268229
Amazonas --> Walker_5                      Jan 12 2024 03:50:23.730468750   Jan 12 2024 03:52:57.859375000       2.568815104
Amazonas --> Walker_5                      Jan 12 2024 03:53:28.007812500   Jan 12 2024 03:54:50.617187500       1.376822917
Amazonas --> Walker_8                      Jan 12 2024 03:57:05.488281250   Jan 12 2024 04:02:07.636718750       5.035807292
Amazonas --> Walker_1                      Jan 12 2024 04:06:31.136718750   Jan 12 2024 04:10:14.527343750       3.723177083
Amazonas --> Walker_2                      Jan 12 2024 04:19:08.101562500   Jan 12 2024 04:22:59.726562500       3.860416667
Amazonas --> Walker_4                      Jan 12 2024 04:34:51.601562500   Jan 12 2024 04:37:06.007812500       2.240104167
Amazonas --> Walker_10                     Jan 12 2024 04:38:30.609375000   Jan 12 2024 04:39:26.921875000       0.938541667
Amazonas --> Walker_9                      Jan 12 2024 15:51:23.218750000   Jan 12 2024 15:52:45.164062500       1.365755208
Amazonas --> Walker_5                      Jan 12 2024 15:52:14.816406250   Jan 12 2024 15:53:41.542968750       1.445442708
Amazonas --> Walker_8                      Jan 12 2024 16:00:13.207031250   Jan 12 2024 16:02:37.707031250       2.408333333
Amazonas --> Walker_1                      Jan 12 2024 16:06:53.636718750   Jan 12 2024 16:10:00.636718750       3.116666667
Amazonas --> Walker_2                      Jan 12 2024 16:18:39.933593750   Jan 12 2024 16:23:52.574218750       5.210677083
Amazonas --> Walker_4                      Jan 12 2024 16:37:51.285156250   Jan 12 2024 16:41:25.910156250       3.577083333
Amazonas --> Walker_10                     Jan 12 2024 16:39:06.324218750   Jan 12 2024 16:42:35.703125000       3.489648438
Amazonas --> Walker_3                      Jan 12 2024 16:50:21.144531250   Jan 12 2024 16:50:25.261718750       0.068619792
Amazonas --> Walker_7                      Jan 13 2024 03:42:52.011718750   Jan 13 2024 03:44:02.535156250       1.175390625
