  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 01 2024 16:12:19.683593750   Jan 01 2024 16:49:14.332031250      36.910807292
Earth Umbral      Jan 01 2024 16:23:02.031250000   Jan 01 2024 16:59:36.425781250      36.573242188
Earth Penumbral   Jan 01 2024 16:22:53.929687500   Jan 01 2024 16:59:44.593750000      36.844401042
Earth Penumbral   Jan 01 2024 16:31:55.074218750   Jan 01 2024 17:08:46.601562500      36.858789063
Earth Umbral      Jan 01 2024 16:32:03.175781250   Jan 01 2024 17:08:38.433593750      36.587630208
Earth Penumbral   Jan 01 2024 16:39:23.250000000   Jan 01 2024 17:16:17.500000000      36.904166667
Earth Umbral      Jan 01 2024 16:39:31.417968750   Jan 01 2024 17:16:09.332031250      36.631901042
Earth Penumbral   Jan 01 2024 16:47:22.437500000   Jan 01 2024 17:24:16.820312500      36.906380208
Earth Umbral      Jan 01 2024 16:47:30.539062500   Jan 01 2024 17:24:08.718750000      36.636328125
Earth Penumbral   Jan 01 2024 16:57:17.503906250   Jan 01 2024 17:34:11.023437500      36.891992188
Earth Umbral      Jan 01 2024 16:57:25.671875000   Jan 01 2024 17:34:02.855468750      36.619726562
Earth Umbral      Jan 01 2024 17:08:06.425781250   Jan 01 2024 17:44:42.347656250      36.598697917
Earth Penumbral   Jan 01 2024 17:07:58.257812500   Jan 01 2024 17:44:50.582031250      36.872070312
Earth Umbral      Jan 01 2024 17:17:09.230468750   Jan 01 2024 17:53:44.222656250      36.583203125
Earth Penumbral   Jan 01 2024 17:17:01.062500000   Jan 01 2024 17:53:52.390625000      36.855468750
Earth Umbral      Jan 01 2024 17:24:26.449218750   Jan 01 2024 18:01:03.964843750      36.625260417
Earth Penumbral   Jan 01 2024 17:24:18.347656250   Jan 01 2024 18:01:12.066406250      36.895312500
Earth Umbral      Jan 01 2024 17:32:22.316406250   Jan 01 2024 18:09:02.820312500      36.675065104
Earth Penumbral   Jan 01 2024 17:32:14.148437500   Jan 01 2024 18:09:10.988281250      36.947330729
Earth Penumbral   Jan 01 2024 17:42:17.183593750   Jan 01 2024 18:19:11.699218750      36.908593750
Earth Umbral      Jan 01 2024 17:42:25.285156250   Jan 01 2024 18:19:03.531250000      36.637434896
Earth Umbral      Jan 01 2024 17:53:07.964843750   Jan 01 2024 18:29:42.226562500      36.571028646
Earth Penumbral   Jan 01 2024 17:52:59.863281250   Jan 01 2024 18:29:50.394531250      36.842187500
Earth Penumbral   Jan 01 2024 18:02:01.140625000   Jan 01 2024 18:38:52.535156250      36.856575521
Earth Umbral      Jan 01 2024 18:02:09.242187500   Jan 01 2024 18:38:44.367187500      36.585416667
